Year,Gebietseinheit,sex,AGS,GeoCode,Value
1985,Wolfsburg-Stadt,,103,K0103,10812.0
1985,Wolfsburg-Stadt,maennlich,103,K0103,6632.0
1985,Wolfsburg-Stadt,weiblich,103,K0103,4180.0
1986,Wolfsburg-Stadt,,103,K0103,11310.0
1986,Wolfsburg-Stadt,maennlich,103,K0103,6900.0
1986,Wolfsburg-Stadt,weiblich,103,K0103,4410.0
1987,Wolfsburg-Stadt,,103,K0103,11188.0
1987,Wolfsburg-Stadt,maennlich,103,K0103,6696.0
1987,Wolfsburg-Stadt,weiblich,103,K0103,4492.0
1990,Wolfsburg-Stadt,,103,K0103,11302.0
1990,Wolfsburg-Stadt,maennlich,103,K0103,6607.0
1990,Wolfsburg-Stadt,weiblich,103,K0103,4695.0
1991,Wolfsburg-Stadt,,103,K0103,11803.0
1991,Wolfsburg-Stadt,maennlich,103,K0103,6885.0
1991,Wolfsburg-Stadt,weiblich,103,K0103,4918.0
1992,Wolfsburg-Stadt,,103,K0103,12383.0
1992,Wolfsburg-Stadt,maennlich,103,K0103,7154.0
1992,Wolfsburg-Stadt,weiblich,103,K0103,5229.0
1993,Wolfsburg-Stadt,,103,K0103,11867.0
1993,Wolfsburg-Stadt,maennlich,103,K0103,6848.0
1993,Wolfsburg-Stadt,weiblich,103,K0103,5019.0
1994,Wolfsburg-Stadt,,103,K0103,11537.0
1994,Wolfsburg-Stadt,maennlich,103,K0103,6543.0
1994,Wolfsburg-Stadt,weiblich,103,K0103,4994.0
1995,Wolfsburg-Stadt,,103,K0103,11792.0
1995,Wolfsburg-Stadt,maennlich,103,K0103,6659.0
1995,Wolfsburg-Stadt,weiblich,103,K0103,5133.0
1996,Wolfsburg-Stadt,,103,K0103,11885.0
1996,Wolfsburg-Stadt,maennlich,103,K0103,6685.0
1996,Wolfsburg-Stadt,weiblich,103,K0103,5200.0
1997,Wolfsburg-Stadt,,103,K0103,11482.0
1997,Wolfsburg-Stadt,maennlich,103,K0103,6413.0
1997,Wolfsburg-Stadt,weiblich,103,K0103,5069.0
1998,Wolfsburg-Stadt,,103,K0103,11584.0
1998,Wolfsburg-Stadt,maennlich,103,K0103,6417.0
1998,Wolfsburg-Stadt,weiblich,103,K0103,5167.0
1999,Wolfsburg-Stadt,,103,K0103,11984.0
1999,Wolfsburg-Stadt,maennlich,103,K0103,6610.0
1999,Wolfsburg-Stadt,weiblich,103,K0103,5374.0
2000,Wolfsburg-Stadt,,103,K0103,11893.0
2000,Wolfsburg-Stadt,maennlich,103,K0103,6556.0
2000,Wolfsburg-Stadt,weiblich,103,K0103,5337.0
2001,Wolfsburg-Stadt,,103,K0103,12189.0
2001,Wolfsburg-Stadt,maennlich,103,K0103,6789.0
2001,Wolfsburg-Stadt,weiblich,103,K0103,5400.0
2002,Wolfsburg-Stadt,,103,K0103,12575.0
2002,Wolfsburg-Stadt,maennlich,103,K0103,7051.0
2002,Wolfsburg-Stadt,weiblich,103,K0103,5524.0
2003,Wolfsburg-Stadt,,103,K0103,12790.0
2003,Wolfsburg-Stadt,maennlich,103,K0103,7203.0
2003,Wolfsburg-Stadt,weiblich,103,K0103,5587.0
2004,Wolfsburg-Stadt,,103,K0103,12250.0
2004,Wolfsburg-Stadt,maennlich,103,K0103,6666.0
2004,Wolfsburg-Stadt,weiblich,103,K0103,5584.0
2005,Wolfsburg-Stadt,,103,K0103,11986.0
2005,Wolfsburg-Stadt,maennlich,103,K0103,6429.0
2005,Wolfsburg-Stadt,weiblich,103,K0103,5557.0
2006,Wolfsburg-Stadt,,103,K0103,11941.0
2006,Wolfsburg-Stadt,maennlich,103,K0103,6328.0
2006,Wolfsburg-Stadt,weiblich,103,K0103,5613.0
2007,Wolfsburg-Stadt,,103,K0103,11772.0
2007,Wolfsburg-Stadt,maennlich,103,K0103,6223.0
2007,Wolfsburg-Stadt,weiblich,103,K0103,5549.0
2008,Wolfsburg-Stadt,,103,K0103,11824.0
2008,Wolfsburg-Stadt,maennlich,103,K0103,6256.0
2008,Wolfsburg-Stadt,weiblich,103,K0103,5568.0
2009,Wolfsburg-Stadt,,103,K0103,11796.0
2009,Wolfsburg-Stadt,maennlich,103,K0103,6221.0
2009,Wolfsburg-Stadt,weiblich,103,K0103,5575.0
2010,Wolfsburg-Stadt,,103,K0103,11804.0
2010,Wolfsburg-Stadt,maennlich,103,K0103,6184.0
2010,Wolfsburg-Stadt,weiblich,103,K0103,5620.0
2011,Wolfsburg-Stadt,,103,K0103,12080.0
2011,Wolfsburg-Stadt,maennlich,103,K0103,6335.0
2011,Wolfsburg-Stadt,weiblich,103,K0103,5745.0
2012,Wolfsburg-Stadt,,103,K0103,12680.0
2012,Wolfsburg-Stadt,maennlich,103,K0103,6693.0
2012,Wolfsburg-Stadt,weiblich,103,K0103,5987.0
2013,Wolfsburg-Stadt,,103,K0103,14017.0
2013,Wolfsburg-Stadt,maennlich,103,K0103,7489.0
2013,Wolfsburg-Stadt,weiblich,103,K0103,6528.0
2014,Wolfsburg-Stadt,,103,K0103,15224.0
2014,Wolfsburg-Stadt,maennlich,103,K0103,8133.0
2014,Wolfsburg-Stadt,weiblich,103,K0103,7091.0
2015,Wolfsburg-Stadt,,103,K0103,16966.0
2015,Wolfsburg-Stadt,maennlich,103,K0103,9241.0
2015,Wolfsburg-Stadt,weiblich,103,K0103,7725.0
2016,Wolfsburg-Stadt,,103,K0103,17770.0
2016,Wolfsburg-Stadt,maennlich,103,K0103,9735.0
2016,Wolfsburg-Stadt,weiblich,103,K0103,8035.0
2017,Wolfsburg-Stadt,,103,K0103,18420.0
2017,Wolfsburg-Stadt,maennlich,103,K0103,10040.0
2017,Wolfsburg-Stadt,weiblich,103,K0103,8380.0
2018,Wolfsburg-Stadt,,103,K0103,19325.0
2018,Wolfsburg-Stadt,maennlich,103,K0103,10555.0
2018,Wolfsburg-Stadt,weiblich,103,K0103,8770.0
1978,Gifhorn,,151,K0151,3227.0
1978,Gifhorn,maennlich,151,K0151,1987.0
1978,Gifhorn,weiblich,151,K0151,1240.0
1979,Gifhorn,,151,K0151,3494.0
1979,Gifhorn,maennlich,151,K0151,2163.0
1979,Gifhorn,weiblich,151,K0151,1331.0
1980,Gifhorn,,151,K0151,3638.0
1980,Gifhorn,maennlich,151,K0151,2251.0
1980,Gifhorn,weiblich,151,K0151,1387.0
1981,Gifhorn,,151,K0151,3826.0
1981,Gifhorn,maennlich,151,K0151,2348.0
1981,Gifhorn,weiblich,151,K0151,1478.0
1982,Gifhorn,,151,K0151,3853.0
1982,Gifhorn,maennlich,151,K0151,2300.0
1982,Gifhorn,weiblich,151,K0151,1553.0
1983,Gifhorn,,151,K0151,3584.0
1983,Gifhorn,maennlich,151,K0151,2089.0
1983,Gifhorn,weiblich,151,K0151,1495.0
1984,Gifhorn,,151,K0151,3503.0
1984,Gifhorn,maennlich,151,K0151,2022.0
1984,Gifhorn,weiblich,151,K0151,1481.0
1985,Gifhorn,,151,K0151,3465.0
1985,Gifhorn,maennlich,151,K0151,2004.0
1985,Gifhorn,weiblich,151,K0151,1461.0
1986,Gifhorn,,151,K0151,3873.0
1986,Gifhorn,maennlich,151,K0151,2242.0
1986,Gifhorn,weiblich,151,K0151,1631.0
1987,Gifhorn,,151,K0151,3962.0
1987,Gifhorn,maennlich,151,K0151,2239.0
1987,Gifhorn,weiblich,151,K0151,1723.0
1990,Gifhorn,,151,K0151,4824.0
1990,Gifhorn,maennlich,151,K0151,2650.0
1990,Gifhorn,weiblich,151,K0151,2174.0
1991,Gifhorn,,151,K0151,5326.0
1991,Gifhorn,maennlich,151,K0151,2975.0
1991,Gifhorn,weiblich,151,K0151,2351.0
1992,Gifhorn,,151,K0151,6624.0
1992,Gifhorn,maennlich,151,K0151,3729.0
1992,Gifhorn,weiblich,151,K0151,2895.0
1993,Gifhorn,,151,K0151,7141.0
1993,Gifhorn,maennlich,151,K0151,3991.0
1993,Gifhorn,weiblich,151,K0151,3150.0
1994,Gifhorn,,151,K0151,7456.0
1994,Gifhorn,maennlich,151,K0151,4089.0
1994,Gifhorn,weiblich,151,K0151,3367.0
1995,Gifhorn,,151,K0151,7461.0
1995,Gifhorn,maennlich,151,K0151,4062.0
1995,Gifhorn,weiblich,151,K0151,3399.0
1996,Gifhorn,,151,K0151,7826.0
1996,Gifhorn,maennlich,151,K0151,4189.0
1996,Gifhorn,weiblich,151,K0151,3637.0
1997,Gifhorn,,151,K0151,7945.0
1997,Gifhorn,maennlich,151,K0151,4250.0
1997,Gifhorn,weiblich,151,K0151,3695.0
1998,Gifhorn,,151,K0151,8105.0
1998,Gifhorn,maennlich,151,K0151,4333.0
1998,Gifhorn,weiblich,151,K0151,3772.0
1999,Gifhorn,,151,K0151,8280.0
1999,Gifhorn,maennlich,151,K0151,4423.0
1999,Gifhorn,weiblich,151,K0151,3857.0
2000,Gifhorn,,151,K0151,8260.0
2000,Gifhorn,maennlich,151,K0151,4345.0
2000,Gifhorn,weiblich,151,K0151,3915.0
2001,Gifhorn,,151,K0151,8365.0
2001,Gifhorn,maennlich,151,K0151,4342.0
2001,Gifhorn,weiblich,151,K0151,4023.0
2002,Gifhorn,,151,K0151,8298.0
2002,Gifhorn,maennlich,151,K0151,4250.0
2002,Gifhorn,weiblich,151,K0151,4048.0
2003,Gifhorn,,151,K0151,8034.0
2003,Gifhorn,maennlich,151,K0151,4074.0
2003,Gifhorn,weiblich,151,K0151,3960.0
2004,Gifhorn,,151,K0151,7627.0
2004,Gifhorn,maennlich,151,K0151,3844.0
2004,Gifhorn,weiblich,151,K0151,3783.0
2005,Gifhorn,,151,K0151,7612.0
2005,Gifhorn,maennlich,151,K0151,3793.0
2005,Gifhorn,weiblich,151,K0151,3819.0
2006,Gifhorn,,151,K0151,7371.0
2006,Gifhorn,maennlich,151,K0151,3645.0
2006,Gifhorn,weiblich,151,K0151,3726.0
2007,Gifhorn,,151,K0151,7223.0
2007,Gifhorn,maennlich,151,K0151,3538.0
2007,Gifhorn,weiblich,151,K0151,3685.0
2008,Gifhorn,,151,K0151,7038.0
2008,Gifhorn,maennlich,151,K0151,3441.0
2008,Gifhorn,weiblich,151,K0151,3597.0
2009,Gifhorn,,151,K0151,7058.0
2009,Gifhorn,maennlich,151,K0151,3462.0
2009,Gifhorn,weiblich,151,K0151,3596.0
2010,Gifhorn,,151,K0151,7024.0
2010,Gifhorn,maennlich,151,K0151,3439.0
2010,Gifhorn,weiblich,151,K0151,3585.0
2011,Gifhorn,,151,K0151,7135.0
2011,Gifhorn,maennlich,151,K0151,3522.0
2011,Gifhorn,weiblich,151,K0151,3613.0
2012,Gifhorn,,151,K0151,7552.0
2012,Gifhorn,maennlich,151,K0151,3799.0
2012,Gifhorn,weiblich,151,K0151,3753.0
2013,Gifhorn,,151,K0151,7991.0
2013,Gifhorn,maennlich,151,K0151,4028.0
2013,Gifhorn,weiblich,151,K0151,3963.0
2014,Gifhorn,,151,K0151,8866.0
2014,Gifhorn,maennlich,151,K0151,4531.0
2014,Gifhorn,weiblich,151,K0151,4335.0
2015,Gifhorn,,151,K0151,9857.0
2015,Gifhorn,maennlich,151,K0151,5119.0
2015,Gifhorn,weiblich,151,K0151,4738.0
2016,Gifhorn,,151,K0151,10840.0
2016,Gifhorn,maennlich,151,K0151,5890.0
2016,Gifhorn,weiblich,151,K0151,4950.0
2017,Gifhorn,,151,K0151,11140.0
2017,Gifhorn,maennlich,151,K0151,6065.0
2017,Gifhorn,weiblich,151,K0151,5075.0
2018,Gifhorn,,151,K0151,11810.0
2018,Gifhorn,maennlich,151,K0151,6355.0
2018,Gifhorn,weiblich,151,K0151,5455.0
1978,Goslar,,153,K0153,6488.0
1978,Goslar,maennlich,153,K0153,3627.0
1978,Goslar,weiblich,153,K0153,2861.0
1979,Goslar,,153,K0153,6613.0
1979,Goslar,maennlich,153,K0153,3697.0
1979,Goslar,weiblich,153,K0153,2916.0
1980,Goslar,,153,K0153,6911.0
1980,Goslar,maennlich,153,K0153,3906.0
1980,Goslar,weiblich,153,K0153,3005.0
1981,Goslar,,153,K0153,7310.0
1981,Goslar,maennlich,153,K0153,4151.0
1981,Goslar,weiblich,153,K0153,3159.0
1982,Goslar,,153,K0153,7119.0
1982,Goslar,maennlich,153,K0153,4026.0
1982,Goslar,weiblich,153,K0153,3093.0
1983,Goslar,,153,K0153,6683.0
1983,Goslar,maennlich,153,K0153,3771.0
1983,Goslar,weiblich,153,K0153,2912.0
1984,Goslar,,153,K0153,6213.0
1984,Goslar,maennlich,153,K0153,3490.0
1984,Goslar,weiblich,153,K0153,2723.0
1985,Goslar,,153,K0153,6174.0
1985,Goslar,maennlich,153,K0153,3578.0
1985,Goslar,weiblich,153,K0153,2596.0
1986,Goslar,,153,K0153,6321.0
1986,Goslar,maennlich,153,K0153,3675.0
1986,Goslar,weiblich,153,K0153,2646.0
1987,Goslar,,153,K0153,6258.0
1987,Goslar,maennlich,153,K0153,3553.0
1987,Goslar,weiblich,153,K0153,2705.0
1990,Goslar,,153,K0153,7460.0
1990,Goslar,maennlich,153,K0153,4312.0
1990,Goslar,weiblich,153,K0153,3148.0
1991,Goslar,,153,K0153,8139.0
1991,Goslar,maennlich,153,K0153,4752.0
1991,Goslar,weiblich,153,K0153,3387.0
1992,Goslar,,153,K0153,8757.0
1992,Goslar,maennlich,153,K0153,5069.0
1992,Goslar,weiblich,153,K0153,3688.0
1993,Goslar,,153,K0153,8717.0
1993,Goslar,maennlich,153,K0153,4975.0
1993,Goslar,weiblich,153,K0153,3742.0
1994,Goslar,,153,K0153,9004.0
1994,Goslar,maennlich,153,K0153,5119.0
1994,Goslar,weiblich,153,K0153,3885.0
1995,Goslar,,153,K0153,9320.0
1995,Goslar,maennlich,153,K0153,5230.0
1995,Goslar,weiblich,153,K0153,4090.0
1996,Goslar,,153,K0153,9222.0
1996,Goslar,maennlich,153,K0153,5135.0
1996,Goslar,weiblich,153,K0153,4087.0
1997,Goslar,,153,K0153,8796.0
1997,Goslar,maennlich,153,K0153,4832.0
1997,Goslar,weiblich,153,K0153,3964.0
1998,Goslar,,153,K0153,8366.0
1998,Goslar,maennlich,153,K0153,4545.0
1998,Goslar,weiblich,153,K0153,3821.0
1999,Goslar,,153,K0153,8179.0
1999,Goslar,maennlich,153,K0153,4417.0
1999,Goslar,weiblich,153,K0153,3762.0
2000,Goslar,,153,K0153,7788.0
2000,Goslar,maennlich,153,K0153,4162.0
2000,Goslar,weiblich,153,K0153,3626.0
2001,Goslar,,153,K0153,7813.0
2001,Goslar,maennlich,153,K0153,4212.0
2001,Goslar,weiblich,153,K0153,3601.0
2002,Goslar,,153,K0153,7570.0
2002,Goslar,maennlich,153,K0153,4054.0
2002,Goslar,weiblich,153,K0153,3516.0
2003,Goslar,,153,K0153,7609.0
2003,Goslar,maennlich,153,K0153,4086.0
2003,Goslar,weiblich,153,K0153,3523.0
2004,Goslar,,153,K0153,7535.0
2004,Goslar,maennlich,153,K0153,4049.0
2004,Goslar,weiblich,153,K0153,3486.0
2005,Goslar,,153,K0153,7506.0
2005,Goslar,maennlich,153,K0153,4005.0
2005,Goslar,weiblich,153,K0153,3501.0
2006,Goslar,,153,K0153,7325.0
2006,Goslar,maennlich,153,K0153,3913.0
2006,Goslar,weiblich,153,K0153,3412.0
2007,Goslar,,153,K0153,7231.0
2007,Goslar,maennlich,153,K0153,3827.0
2007,Goslar,weiblich,153,K0153,3404.0
2008,Goslar,,153,K0153,7086.0
2008,Goslar,maennlich,153,K0153,3759.0
2008,Goslar,weiblich,153,K0153,3327.0
2009,Goslar,,153,K0153,7041.0
2009,Goslar,maennlich,153,K0153,3701.0
2009,Goslar,weiblich,153,K0153,3340.0
2010,Goslar,,153,K0153,6980.0
2010,Goslar,maennlich,153,K0153,3658.0
2010,Goslar,weiblich,153,K0153,3322.0
2011,Goslar,,153,K0153,7059.0
2011,Goslar,maennlich,153,K0153,3759.0
2011,Goslar,weiblich,153,K0153,3300.0
2012,Goslar,,153,K0153,7419.0
2012,Goslar,maennlich,153,K0153,3984.0
2012,Goslar,weiblich,153,K0153,3435.0
2013,Goslar,,153,K0153,7947.0
2013,Goslar,maennlich,153,K0153,4394.0
2013,Goslar,weiblich,153,K0153,3553.0
2014,Goslar,,153,K0153,8634.0
2014,Goslar,maennlich,153,K0153,4789.0
2014,Goslar,weiblich,153,K0153,3845.0
2015,Goslar,,153,K0153,10620.0
2015,Goslar,maennlich,153,K0153,6000.0
2015,Goslar,weiblich,153,K0153,4620.0
2016,Goslar,,153,K0153,11745.0
2016,Goslar,maennlich,153,K0153,6620.0
2016,Goslar,weiblich,153,K0153,5125.0
2017,Goslar,,153,K0153,12780.0
2017,Goslar,maennlich,153,K0153,7200.0
2017,Goslar,weiblich,153,K0153,5580.0
2018,Goslar,,153,K0153,13455.0
2018,Goslar,maennlich,153,K0153,7615.0
2018,Goslar,weiblich,153,K0153,5835.0
1978,Helmstedt,,154,K0154,2461.0
1978,Helmstedt,maennlich,154,K0154,1460.0
1978,Helmstedt,weiblich,154,K0154,1001.0
1979,Helmstedt,,154,K0154,2695.0
1979,Helmstedt,maennlich,154,K0154,1596.0
1979,Helmstedt,weiblich,154,K0154,1099.0
1980,Helmstedt,,154,K0154,2893.0
1980,Helmstedt,maennlich,154,K0154,1679.0
1980,Helmstedt,weiblich,154,K0154,1214.0
1981,Helmstedt,,154,K0154,3074.0
1981,Helmstedt,maennlich,154,K0154,1848.0
1981,Helmstedt,weiblich,154,K0154,1226.0
1982,Helmstedt,,154,K0154,3255.0
1982,Helmstedt,maennlich,154,K0154,1946.0
1982,Helmstedt,weiblich,154,K0154,1309.0
1983,Helmstedt,,154,K0154,3151.0
1983,Helmstedt,maennlich,154,K0154,1896.0
1983,Helmstedt,weiblich,154,K0154,1255.0
1984,Helmstedt,,154,K0154,3044.0
1984,Helmstedt,maennlich,154,K0154,1814.0
1984,Helmstedt,weiblich,154,K0154,1230.0
1985,Helmstedt,,154,K0154,4126.0
1985,Helmstedt,maennlich,154,K0154,2642.0
1985,Helmstedt,weiblich,154,K0154,1484.0
1986,Helmstedt,,154,K0154,4657.0
1986,Helmstedt,maennlich,154,K0154,2851.0
1986,Helmstedt,weiblich,154,K0154,1806.0
1987,Helmstedt,,154,K0154,4099.0
1987,Helmstedt,maennlich,154,K0154,2427.0
1987,Helmstedt,weiblich,154,K0154,1672.0
1990,Helmstedt,,154,K0154,3440.0
1990,Helmstedt,maennlich,154,K0154,1939.0
1990,Helmstedt,weiblich,154,K0154,1501.0
1991,Helmstedt,,154,K0154,3862.0
1991,Helmstedt,maennlich,154,K0154,2189.0
1991,Helmstedt,weiblich,154,K0154,1673.0
1992,Helmstedt,,154,K0154,4089.0
1992,Helmstedt,maennlich,154,K0154,2305.0
1992,Helmstedt,weiblich,154,K0154,1784.0
1993,Helmstedt,,154,K0154,3903.0
1993,Helmstedt,maennlich,154,K0154,2113.0
1993,Helmstedt,weiblich,154,K0154,1790.0
1994,Helmstedt,,154,K0154,4109.0
1994,Helmstedt,maennlich,154,K0154,2258.0
1994,Helmstedt,weiblich,154,K0154,1851.0
1995,Helmstedt,,154,K0154,4227.0
1995,Helmstedt,maennlich,154,K0154,2375.0
1995,Helmstedt,weiblich,154,K0154,1852.0
1996,Helmstedt,,154,K0154,4138.0
1996,Helmstedt,maennlich,154,K0154,2305.0
1996,Helmstedt,weiblich,154,K0154,1833.0
1997,Helmstedt,,154,K0154,4048.0
1997,Helmstedt,maennlich,154,K0154,2224.0
1997,Helmstedt,weiblich,154,K0154,1824.0
1998,Helmstedt,,154,K0154,3952.0
1998,Helmstedt,maennlich,154,K0154,2188.0
1998,Helmstedt,weiblich,154,K0154,1764.0
1999,Helmstedt,,154,K0154,3968.0
1999,Helmstedt,maennlich,154,K0154,2195.0
1999,Helmstedt,weiblich,154,K0154,1773.0
2000,Helmstedt,,154,K0154,3900.0
2000,Helmstedt,maennlich,154,K0154,2137.0
2000,Helmstedt,weiblich,154,K0154,1763.0
2001,Helmstedt,,154,K0154,3933.0
2001,Helmstedt,maennlich,154,K0154,2172.0
2001,Helmstedt,weiblich,154,K0154,1761.0
2002,Helmstedt,,154,K0154,3832.0
2002,Helmstedt,maennlich,154,K0154,2092.0
2002,Helmstedt,weiblich,154,K0154,1740.0
2003,Helmstedt,,154,K0154,3769.0
2003,Helmstedt,maennlich,154,K0154,2043.0
2003,Helmstedt,weiblich,154,K0154,1726.0
2004,Helmstedt,,154,K0154,3684.0
2004,Helmstedt,maennlich,154,K0154,1986.0
2004,Helmstedt,weiblich,154,K0154,1698.0
2005,Helmstedt,,154,K0154,3648.0
2005,Helmstedt,maennlich,154,K0154,1930.0
2005,Helmstedt,weiblich,154,K0154,1718.0
2006,Helmstedt,,154,K0154,3620.0
2006,Helmstedt,maennlich,154,K0154,1902.0
2006,Helmstedt,weiblich,154,K0154,1718.0
2007,Helmstedt,,154,K0154,3498.0
2007,Helmstedt,maennlich,154,K0154,1823.0
2007,Helmstedt,weiblich,154,K0154,1675.0
2008,Helmstedt,,154,K0154,3392.0
2008,Helmstedt,maennlich,154,K0154,1758.0
2008,Helmstedt,weiblich,154,K0154,1634.0
2009,Helmstedt,,154,K0154,3352.0
2009,Helmstedt,maennlich,154,K0154,1747.0
2009,Helmstedt,weiblich,154,K0154,1605.0
2010,Helmstedt,,154,K0154,3365.0
2010,Helmstedt,maennlich,154,K0154,1765.0
2010,Helmstedt,weiblich,154,K0154,1600.0
2011,Helmstedt,,154,K0154,3394.0
2011,Helmstedt,maennlich,154,K0154,1786.0
2011,Helmstedt,weiblich,154,K0154,1608.0
2012,Helmstedt,,154,K0154,3404.0
2012,Helmstedt,maennlich,154,K0154,1824.0
2012,Helmstedt,weiblich,154,K0154,1580.0
2013,Helmstedt,,154,K0154,3682.0
2013,Helmstedt,maennlich,154,K0154,2032.0
2013,Helmstedt,weiblich,154,K0154,1650.0
2014,Helmstedt,,154,K0154,4100.0
2014,Helmstedt,maennlich,154,K0154,2285.0
2014,Helmstedt,weiblich,154,K0154,1815.0
2015,Helmstedt,,154,K0154,5221.0
2015,Helmstedt,maennlich,154,K0154,2990.0
2015,Helmstedt,weiblich,154,K0154,2231.0
2016,Helmstedt,,154,K0154,6230.0
2016,Helmstedt,maennlich,154,K0154,3585.0
2016,Helmstedt,weiblich,154,K0154,2650.0
2017,Helmstedt,,154,K0154,6415.0
2017,Helmstedt,maennlich,154,K0154,3660.0
2017,Helmstedt,weiblich,154,K0154,2755.0
2018,Helmstedt,,154,K0154,6485.0
2018,Helmstedt,maennlich,154,K0154,3655.0
2018,Helmstedt,weiblich,154,K0154,2830.0
1978,Northeim,,155,K0155,3520.0
1978,Northeim,maennlich,155,K0155,1960.0
1978,Northeim,weiblich,155,K0155,1560.0
1979,Northeim,,155,K0155,3533.0
1979,Northeim,maennlich,155,K0155,1991.0
1979,Northeim,weiblich,155,K0155,1542.0
1980,Northeim,,155,K0155,3743.0
1980,Northeim,maennlich,155,K0155,2136.0
1980,Northeim,weiblich,155,K0155,1607.0
1981,Northeim,,155,K0155,3924.0
1981,Northeim,maennlich,155,K0155,2233.0
1981,Northeim,weiblich,155,K0155,1691.0
1982,Northeim,,155,K0155,3805.0
1982,Northeim,maennlich,155,K0155,2144.0
1982,Northeim,weiblich,155,K0155,1661.0
1983,Northeim,,155,K0155,3512.0
1983,Northeim,maennlich,155,K0155,1936.0
1983,Northeim,weiblich,155,K0155,1576.0
1984,Northeim,,155,K0155,3282.0
1984,Northeim,maennlich,155,K0155,1803.0
1984,Northeim,weiblich,155,K0155,1479.0
1985,Northeim,,155,K0155,3338.0
1985,Northeim,maennlich,155,K0155,1924.0
1985,Northeim,weiblich,155,K0155,1414.0
1986,Northeim,,155,K0155,3642.0
1986,Northeim,maennlich,155,K0155,2134.0
1986,Northeim,weiblich,155,K0155,1508.0
1987,Northeim,,155,K0155,3510.0
1987,Northeim,maennlich,155,K0155,1973.0
1987,Northeim,weiblich,155,K0155,1537.0
1990,Northeim,,155,K0155,5481.0
1990,Northeim,maennlich,155,K0155,2929.0
1990,Northeim,weiblich,155,K0155,2552.0
1991,Northeim,,155,K0155,5384.0
1991,Northeim,maennlich,155,K0155,2882.0
1991,Northeim,weiblich,155,K0155,2502.0
1992,Northeim,,155,K0155,6031.0
1992,Northeim,maennlich,155,K0155,3301.0
1992,Northeim,weiblich,155,K0155,2730.0
1993,Northeim,,155,K0155,7488.0
1993,Northeim,maennlich,155,K0155,4084.0
1993,Northeim,weiblich,155,K0155,3404.0
1994,Northeim,,155,K0155,7820.0
1994,Northeim,maennlich,155,K0155,4260.0
1994,Northeim,weiblich,155,K0155,3560.0
1995,Northeim,,155,K0155,8070.0
1995,Northeim,maennlich,155,K0155,4380.0
1995,Northeim,weiblich,155,K0155,3690.0
1996,Northeim,,155,K0155,7853.0
1996,Northeim,maennlich,155,K0155,4214.0
1996,Northeim,weiblich,155,K0155,3639.0
1997,Northeim,,155,K0155,7754.0
1997,Northeim,maennlich,155,K0155,4102.0
1997,Northeim,weiblich,155,K0155,3652.0
1998,Northeim,,155,K0155,7286.0
1998,Northeim,maennlich,155,K0155,3810.0
1998,Northeim,weiblich,155,K0155,3476.0
1999,Northeim,,155,K0155,6895.0
1999,Northeim,maennlich,155,K0155,3560.0
1999,Northeim,weiblich,155,K0155,3335.0
2000,Northeim,,155,K0155,6652.0
2000,Northeim,maennlich,155,K0155,3358.0
2000,Northeim,weiblich,155,K0155,3294.0
2001,Northeim,,155,K0155,6271.0
2001,Northeim,maennlich,155,K0155,3169.0
2001,Northeim,weiblich,155,K0155,3102.0
2002,Northeim,,155,K0155,6240.0
2002,Northeim,maennlich,155,K0155,3144.0
2002,Northeim,weiblich,155,K0155,3096.0
2003,Northeim,,155,K0155,6136.0
2003,Northeim,maennlich,155,K0155,3048.0
2003,Northeim,weiblich,155,K0155,3088.0
2004,Northeim,,155,K0155,5889.0
2004,Northeim,maennlich,155,K0155,2933.0
2004,Northeim,weiblich,155,K0155,2956.0
2005,Northeim,,155,K0155,5806.0
2005,Northeim,maennlich,155,K0155,2891.0
2005,Northeim,weiblich,155,K0155,2915.0
2006,Northeim,,155,K0155,5607.0
2006,Northeim,maennlich,155,K0155,2779.0
2006,Northeim,weiblich,155,K0155,2828.0
2007,Northeim,,155,K0155,5438.0
2007,Northeim,maennlich,155,K0155,2671.0
2007,Northeim,weiblich,155,K0155,2767.0
2008,Northeim,,155,K0155,5213.0
2008,Northeim,maennlich,155,K0155,2537.0
2008,Northeim,weiblich,155,K0155,2676.0
2009,Northeim,,155,K0155,5115.0
2009,Northeim,maennlich,155,K0155,2493.0
2009,Northeim,weiblich,155,K0155,2622.0
2010,Northeim,,155,K0155,5093.0
2010,Northeim,maennlich,155,K0155,2483.0
2010,Northeim,weiblich,155,K0155,2610.0
2011,Northeim,,155,K0155,5094.0
2011,Northeim,maennlich,155,K0155,2488.0
2011,Northeim,weiblich,155,K0155,2606.0
2012,Northeim,,155,K0155,5113.0
2012,Northeim,maennlich,155,K0155,2497.0
2012,Northeim,weiblich,155,K0155,2616.0
2013,Northeim,,155,K0155,5406.0
2013,Northeim,maennlich,155,K0155,2634.0
